Fips,Target
51071,1
51073,1
51075,1
51077,1
51079,0
51081,0
51083,1
51085,1
51087,1
51089,0
51091,0
51093,0
51095,1
51097,0
51099,1
51101,0
51103,1
51105,0
51107,1
51109,1
51111,0
51113,1
51115,0
51117,1
51119,0
51121,0
51125,1
51127,0
51131,0
51133,0
51135,1
51137,0
51139,0
51141,1
51143,0
51145,1
51147,1
51149,0
51153,0
51155,0
51157,1
51159,0
51161,1
51163,1
51165,0
51167,0
51169,1
51171,1
51173,1
51175,1
51177,0
51179,0
51181,0
51183,0
51185,1
51187,0
51191,0
51193,0
51195,1
51197,1
51199,1
51510,0
51520,0
51530,0
51540,0
51550,0
51570,0
51580,0
51590,0
51595,0
51600,0
51610,0
51620,0
51630,0
51640,0
51650,0
51660,0
51670,0
51678,0
51680,0
51683,0
51685,0
51690,0
51700,0
51710,0
51720,0
51730,0
51735,0
51740,0
51750,0
51760,0
51770,0
51775,0
51790,0
51800,0
51810,0
51820,0
51830,0
51840,0
53001,1
53003,0
53005,1
53007,0
53009,0
53011,1
53013,0
53015,0
53017,0
53019,0
53021,1
53023,0
53025,0
53027,1
53029,1
53031,1
53033,0
53035,0
53037,0
53039,0
53041,0
53043,1
53045,0
53047,0
53049,1
53051,1
53053,1
53055,1
53057,0
53059,0
53061,0
53063,0
53065,0
53067,0
53069,0
53071,0
53073,1
53075,0
53077,0
54001,0
54003,0
54005,0
54007,1
54009,0
54011,0
54013,0
54015,0
54017,1
54019,0
54021,1
54023,0
54025,0
54027,0
54029,0
54031,1
54033,1
54035,0
54037,1
54039,1
54041,0
54043,1
54045,1
54047,0
54049,1
54051,0
54053,0
54055,0
54057,1
54059,0
54061,0
54063,0
54065,0
54067,0
54069,0
54071,0
54073,0
54075,0
54077,1
54079,0
54081,1
54083,1
54085,0
54087,0
54089,0
54091,0
54093,0
54095,1
54097,1
54099,1
54101,0
54103,0
54105,1
54107,1
54109,1
55001,1
55003,1
55005,0
55007,0
55009,0
55011,0
55013,1
55015,1
55017,1
55019,1
55021,0
55023,0
55025,1
55027,1
55029,1
55031,0
55033,1
55035,1
55037,1
55039,0
55041,0
55043,0
55045,0
55047,1
55049,0
55051,0
55053,0
55055,1
55057,1
55059,0
55061,1
55063,0
55065,0
55067,0
55069,1
55071,0
55073,0
55075,0
55077,1
55078,1
55079,0
55081,0
55083,0
55085,0
55087,0
55089,0
55091,0
55093,1
55095,1
55097,0
55099,0
55101,1
55103,1
55105,0
55107,1
55109,0
55111,0
55113,1
55115,0
55117,0
55119,0
55121,1
55123,1
55125,0
55127,0
55129,0
55131,0
55133,0
55135,0
55137,0
55139,1
55141,1
56001,0
56003,0
56005,0
56007,0
56009,0
56011,1
56013,0
56015,0
56017,0
56019,0
56021,0
56023,1
56025,1
56027,0
56029,0
56031,0
56033,1
56035,0
56037,0
56039,1
56041,0
56043,0
56045,0
